rho,rho_u,rho_v,rho_E
1.169240,130.872131,12.737597,258487.437500
1.168496,128.902145,12.729828,258059.765625
1.172484,127.619217,10.400848,259062.453125
1.171066,126.448784,10.282776,258521.843750
1.174540,125.388138,8.041543,259411.656250
1.172727,124.861801,7.886507,258821.375000
1.175649,124.026184,6.005095,259583.718750
1.173714,123.917976,5.863367,259000.375000
1.176146,123.261200,4.410760,259643.812500
1.174285,123.384789,4.293829,259105.937500
1.176304,122.864143,3.220580,259645.046875
1.174629,123.094833,3.118963,259173.390625
1.176302,122.679802,2.338775,259623.250000
1.174867,122.942841,2.244344,259225.859375
1.176256,122.610893,1.682852,259601.250000
1.175075,122.864098,1.601267,259277.765625
1.176232,122.596695,1.209345,259591.953125
1.175293,122.819008,1.152962,259337.062500
1.176264,122.601646,0.895198,259601.484375
1.175540,122.787476,0.868589,259406.437500
1.176359,122.611221,0.708775,259630.453125
1.175815,122.764061,0.701515,259485.296875
1.176511,122.623817,0.600634,259676.593750
1.176115,122.750084,0.595315,259572.343750
1.176711,122.640816,0.522305,259737.312500
1.176435,122.744896,0.509573,259666.421875
1.176951,122.659012,0.451600,259810.312500
1.176771,122.742332,0.436431,259765.890625
1.177220,122.672646,0.396552,259891.468750
1.177112,122.736168,0.390734,259866.031250
1.177496,122.677483,0.373595,259973.671875
1.177432,122.724846,0.381618,259959.640625
1.177752,122.676208,0.381428,260049.281250
1.177710,122.712975,0.394089,260040.640625
1.177966,122.674904,0.395408,260112.531250
1.177930,122.706055,0.398676,260104.953125
1.178124,122.678902,0.389058,260159.703125
1.178081,122.706993,0.377679,260149.968750
1.178216,122.688591,0.358061,260188.187500
1.178159,122.712936,0.340856,260173.921875
1.178241,122.699211,0.324235,260196.656250
1.178168,122.717873,0.315753,260177.031250
1.178202,122.705116,0.312989,260185.921875
1.178112,122.717484,0.318582,260160.562500
1.178106,122.705429,0.327596,260157.359375
1.177999,122.714233,0.338414,260126.531250
1.177955,122.705025,0.345293,260112.500000
1.177829,122.713829,0.346143,260076.062500
1.177751,122.709610,0.338414,260052.421875
1.177606,122.720253,0.323287,260010.562500
1.177499,122.720207,0.302128,259978.828125
1.177340,122.730621,0.278942,259933.093750
1.177216,122.731049,0.256958,259896.328125
1.177057,122.738106,0.239493,259849.703125
1.176929,122.735863,0.227687,259811.765625
1.176780,122.738022,0.221187,259767.578125
1.176660,122.733185,0.217302,259731.765625
1.176525,122.732826,0.213017,259691.953125
1.176417,122.728706,0.204554,259659.656250
1.176300,122.729630,0.189470,259624.828125
1.176206,122.728516,0.166836,259596.875000
1.176106,122.731369,0.137950,259567.734375
1.176029,122.732170,0.105758,259545.203125
1.175953,122.734467,0.074387,259522.984375
1.175900,122.733704,0.047643,259507.359375
1.175853,122.732697,0.028725,259493.046875
1.175828,122.728180,0.018877,259485.062500
1.175810,122.723335,0.017425,259479.296875
1.175814,122.716118,0.021823,259479.515625
1.175826,122.709496,0.028397,259482.312500
1.175856,122.702019,0.033369,259490.531250
1.175895,122.696098,0.034540,259501.406250
1.175948,122.690063,0.029849,259516.578125
1.176007,122.685448,0.021822,259533.718750
1.176075,122.680542,0.009888,259553.421875
1.176146,122.676094,0.000890,259573.890625
1.176220,122.670540,-0.006148,259595.171875
1.176291,122.664871,-0.005995,259616.062500
1.176363,122.657440,-0.000067,259636.265625
1.176432,122.650803,0.009078,259655.265625
1.176489,122.642792,0.022868,259672.359375
1.176541,122.636948,0.030109,259687.765625
1.176594,122.631104,0.037350,259699.703125
1.176646,122.625259,0.044591,259698.812500
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176999,122.453415,-0.138767,259799.328125
1.176536,122.554604,-0.067341,259672.640625
1.176934,122.461555,-0.141124,259780.921875
1.176514,122.544197,-0.089791,259665.218750
1.176854,122.473511,-0.112129,259758.421875
1.176513,122.532166,-0.083274,259663.562500
1.176767,122.486633,-0.088273,259733.984375
1.176513,122.525856,-0.090475,259662.890625
1.176690,122.501625,-0.097451,259712.843750
1.176509,122.523460,-0.123750,259661.281250
1.176635,122.510788,-0.136842,259697.500000
1.176502,122.520210,-0.171532,259659.296875
1.176600,122.515556,-0.178612,259687.671875
1.176496,122.517372,-0.199872,259657.125000
1.176576,122.518394,-0.190579,259680.968750
1.176488,122.515366,-0.194437,259654.437500
1.176560,122.521935,-0.176085,259676.437500
1.176481,122.515739,-0.173917,259652.281250
1.176552,122.526779,-0.161273,259674.703125
1.176478,122.516800,-0.167578,259651.609375
1.176549,122.531303,-0.170732,259674.171875
1.176472,122.517532,-0.187233,259650.078125
1.176538,122.536766,-0.197892,259671.656250
1.176455,122.519073,-0.209797,259645.296875
1.176518,122.543182,-0.210329,259666.265625
1.176431,122.521141,-0.202830,259638.531250
1.176502,122.549431,-0.182755,259662.171875
1.176421,122.522064,-0.154687,259635.296875
1.176511,122.553429,-0.120645,259665.328125
1.176437,122.520393,-0.086385,259639.890625
1.176549,122.555542,-0.055406,259676.703125
1.176474,122.517052,-0.030810,259650.437500
1.176601,122.557289,-0.012399,259692.171875
1.176517,122.513283,0.000544,259662.812500
1.176656,122.559181,0.013064,259708.656250
1.176561,122.507896,0.026954,259675.343750
1.176715,122.559464,0.049040,259726.343750
1.176612,122.499893,0.077316,259689.406250
1.176785,122.558182,0.116816,259746.968750
1.176668,122.490891,0.158715,259705.187500
1.176859,122.558571,0.206644,259768.703125
1.176719,122.483841,0.246922,259719.640625
1.176925,122.562546,0.286084,259788.718750
1.176759,122.479111,0.308401,259730.859375
1.176983,122.568306,0.328905,259806.500000
1.176791,122.471985,0.331216,259739.640625
1.177042,122.570564,0.339736,259824.375000
1.176825,122.458382,0.333577,259748.187500
1.177106,122.568054,0.344779,259842.734375
1.176853,122.439774,0.341521,259754.593750
1.177160,122.564980,0.361977,259858.531250
1.176862,122.421181,0.358255,259755.234375
1.177195,122.565865,0.378038,259869.062500
1.176847,122.403885,0.356088,259749.078125
1.177215,122.569130,0.356852,259875.609375
1.176820,122.382729,0.298043,259738.906250
1.177238,122.568901,0.269521,259882.140625
1.176794,122.350716,0.168923,259727.812500
1.177270,122.560509,0.115979,259890.703125
1.176771,122.304581,-0.018682,259715.968750
1.177307,122.544991,-0.085601,259900.406250
1.176744,122.244644,-0.248735,259701.500000
1.177350,122.525894,-0.332440,259911.218750
1.176715,122.171799,-0.534313,259684.984375
1.177401,122.506973,-0.660295,259924.906250
1.176686,122.086121,-0.925397,259667.171875
1.177462,122.494263,-1.137582,259942.968750
1.176651,121.992020,-1.487522,259646.500000
1.177521,122.500931,-1.838669,259963.609375
1.176588,121.904549,-2.275867,259617.734375
1.177554,122.554214,-2.830227,259983.437500
1.176455,121.862770,-3.331769,259573.234375
1.177518,122.707870,-4.185166,259996.765625
1.176171,121.957634,-4.705755,259498.421875
1.177314,123.066437,-6.004431,259987.234375
1.175554,122.378723,-6.469678,259360.390625
1.176729,123.813400,-8.391455,259914.750000
1.174257,123.462502,-8.671841,259095.750000
1.175412,125.220680,-11.322662,259707.140625
1.171791,125.679985,-11.225065,258617.812500
1.172944,127.597260,-14.403416,259274.531250
1.167777,129.364090,-13.803082,257864.796875
1.169072,131.130859,-16.732073,258556.515625
1.162733,133.933563,-15.908352,256932.500000
1.164033,135.568222,-18.004059,257599.296875
1.157219,138.822693,-17.116529,255918.984375
1.158295,140.450699,-18.237698,256498.078125
1.151574,143.696091,-17.267986,254880.421875
1.152307,145.357117,-17.524239,255342.656250
1.146042,148.322296,-16.406307,253857.046875
1.146472,149.959732,-15.971331,254212.796875
1.140887,152.492691,-14.658901,252897.453125
1.141159,154.004211,-13.690239,253180.906250
1.136390,156.015305,-12.167800,252054.218750
1.136681,157.294479,-10.790959,252306.437500
1.132808,158.724915,-9.069623,251375.843750
1.133318,159.675797,-7.390083,251643.578125
1.130402,160.483566,-5.510414,250913.875000
1.131313,161.034943,-3.633767,251240.703125
1.129355,161.201691,-1.665884,250706.046875
1.130788,161.317474,0.295934,251122.640625
1.129752,160.843384,2.263516,250770.640625
1.131796,160.514511,4.194156,251302.390625
1.131604,159.416107,6.065573,251113.765625
1.134261,158.668823,7.849119,251766.265625
1.134750,156.987595,9.537959,251701.937500
1.137954,155.880447,11.070171,252466.265625
1.138956,153.667160,12.514777,252487.875000
1.142651,152.276474,13.698610,253359.218750
1.143996,149.592377,14.864178,253429.531250
1.148083,148.020340,15.599556,254395.312500
1.149546,144.956589,16.484610,254464.687500
1.153903,143.325119,16.655119,255505.468750
1.155235,140.017441,17.290846,255520.515625
1.159767,138.439758,16.756111,256622.796875
1.160701,135.109222,17.196493,256531.484375
1.165332,133.658829,15.830976,257682.781250
1.165558,130.666504,16.119787,257430.718750
1.170168,129.363388,13.945169,258600.812500
1.169400,127.165878,14.045659,258144.937500
1.173764,126.017159,11.410545,259273.578125
1.171972,124.887070,11.240272,258626.250000
1.175833,123.926453,8.755421,259643.140625
1.173468,123.612877,8.502534,258909.968750
1.176742,122.829025,6.455772,259784.171875
1.174255,122.982155,6.233421,259062.671875
1.176967,122.346725,4.672029,259793.109375
1.174644,122.707443,4.500298,259141.687500
1.176863,122.195793,3.354627,259742.546875
1.174837,122.613937,3.215890,259185.406250
1.176644,122.204529,2.386640,259676.281250
1.174956,122.605118,2.265892,259217.593750
1.176429,122.278221,1.670955,259618.781250
1.175070,122.627792,1.569934,259252.312500
1.176278,122.364456,1.154978,259582.046875
1.175216,122.652122,1.083447,259297.593750
1.176216,122.438148,0.808676,259571.140625
1.175410,122.667595,0.768892,259356.390625
1.176247,122.494659,0.595224,259586.046875
1.175650,122.677277,0.575936,259428.156250
1.176357,122.540932,0.463430,259623.328125
1.175928,122.688492,0.448054,259511.437500
1.176533,122.583504,0.366750,259679.718750
1.176238,122.702652,0.347922,259604.890625
1.176765,122.620430,0.286737,259752.140625
1.176578,122.713463,0.271011,259706.562500
1.177038,122.645569,0.233496,259835.781250
1.176931,122.714638,0.232393,259811.156250
1.177328,122.656403,0.222151,259922.593750
1.177269,122.706734,0.238532,259910.453125
1.177601,122.658081,0.248177,260003.703125
1.177565,122.697250,0.271510,259997.234375
1.177832,122.660294,0.284650,260072.343750
1.177802,122.694077,0.300914,260066.828125
1.178005,122.668678,0.305711,260124.265625
1.177967,122.699203,0.310047,260116.468750
1.178109,122.682251,0.307595,260156.921875
1.178058,122.707977,0.308763,260144.515625
1.178146,122.694511,0.311115,260169.250000
1.178080,122.713203,0.321703,260151.390625
1.178121,122.699799,0.337674,260162.343750
1.178038,122.711754,0.360875,260139.203125
1.178041,122.699203,0.385947,260138.578125
1.177945,122.707954,0.410987,260110.750000
1.177913,122.698868,0.430464,260100.453125
1.177800,122.708214,0.442345,260068.015625
1.177737,122.704529,0.444340,260049.109375
1.177610,122.715477,0.437906,260012.453125
1.177521,122.715363,0.424746,259986.218750
1.177381,122.725281,0.408661,259945.921875
1.177275,122.724556,0.392793,259914.437500
1.177133,122.730110,0.380018,259872.890625
1.177022,122.726151,0.371032,259839.671875
1.176887,122.726707,0.365367,259799.625000
1.176780,122.720451,0.360212,259767.281250
1.176656,122.719353,0.352564,259730.531250
1.176556,122.714806,0.339157,259700.640625
1.176445,122.715828,0.317679,259667.609375
1.176353,122.715149,0.287880,259640.562500
1.176253,122.718491,0.251281,259611.437500
1.176174,122.719566,0.211138,259588.046875
1.176091,122.722008,0.171738,259563.937500
1.176030,122.721069,0.137021,259545.640625
1.175970,122.719543,0.109734,259527.906250
1.175932,122.714600,0.090867,259515.953125
1.175900,122.709526,0.079538,259505.781250
1.175888,122.702339,0.073452,259501.531250
1.175885,122.696266,0.069116,259499.843750
1.175901,122.689911,0.063183,259503.796875
1.175926,122.685532,0.053892,259510.765625
1.175967,122.681297,0.039987,259522.421875
1.176015,122.678131,0.024263,259536.562500
1.176073,122.674355,0.006767,259553.968750
1.176139,122.670143,-0.005960,259572.609375
1.176209,122.664360,-0.014969,259592.828125
1.176279,122.657486,-0.014972,259613.234375
1.176351,122.648697,-0.007894,259633.390625
1.176423,122.640770,0.002962,259652.968750
1.176481,122.631393,0.019147,259670.437500
1.176537,122.625488,0.030474,259686.640625
1.176592,122.619583,0.041802,259698.515625
1.176647,122.613678,0.053129,259697.609375
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.177050,122.436707,-0.116019,259812.796875
1.176528,122.552696,-0.061424,259670.234375
1.176973,122.446388,-0.124394,259790.968750
1.176504,122.539680,-0.083314,259661.609375
1.176880,122.460411,-0.101528,259764.843750
1.176503,122.526825,-0.078037,259660.250000
1.176784,122.476883,-0.085495,259738.171875
1.176509,122.520889,-0.089924,259661.234375
1.176703,122.494728,-0.100095,259716.109375
1.176512,122.518555,-0.125496,259661.781250
1.176648,122.505180,-0.141777,259700.765625
1.176512,122.514595,-0.175700,259661.500000
1.176612,122.509392,-0.185375,259690.718750
1.176507,122.510033,-0.205640,259659.531250
1.176585,122.511086,-0.198050,259682.703125
1.176493,122.507011,-0.201820,259655.171875
1.176559,122.514519,-0.184856,259675.312500
1.176474,122.508240,-0.182616,259649.656250
1.176535,122.520988,-0.169880,259668.906250
1.176452,122.511452,-0.175260,259643.312500
1.176508,122.527901,-0.177603,259661.609375
1.176419,122.514587,-0.192838,259634.062500
1.176467,122.535011,-0.202519,259650.328125
1.176369,122.517136,-0.213670,259619.609375
1.176412,122.541451,-0.214118,259634.765625
1.176309,122.518867,-0.207516,259602.078125
1.176360,122.546989,-0.189051,259619.953125
1.176261,122.519386,-0.163179,259587.906250
1.176333,122.550995,-0.131701,259612.328125
1.176242,122.518616,-0.100126,259581.890625
1.176336,122.554581,-0.071771,259613.640625
1.176246,122.517265,-0.049414,259582.937500
1.176358,122.558281,-0.032884,259620.484375
1.176261,122.514999,-0.021432,259587.359375
1.176389,122.560753,-0.010284,259629.781250
1.176285,122.509422,0.002294,259593.734375
1.176432,122.559860,0.022915,259642.453125
1.176322,122.499794,0.049744,259603.796875
1.176492,122.556709,0.087507,259660.078125
1.176374,122.489113,0.127844,259617.843750
1.176564,122.555862,0.174445,259681.328125
1.176428,122.481705,0.213845,259633.250000
1.176639,122.559784,0.252769,259703.609375
1.176480,122.476944,0.275838,259648.078125
1.176714,122.564804,0.297581,259726.500000
1.176535,122.468628,0.301819,259663.640625
1.176802,122.564407,0.312575,259752.312500
1.176602,122.451385,0.308836,259681.500000
1.176901,122.556480,0.322418,259780.921875
1.176670,122.427185,0.321437,259699.296875
1.176999,122.546631,0.344431,259808.828125
1.176726,122.402130,0.343059,259713.078125
1.177083,122.539917,0.366204,259833.062500
1.176763,122.377724,0.347164,259721.671875
1.177157,122.534271,0.353191,259854.656250
1.176795,122.347488,0.298226,259727.750000
1.177239,122.521347,0.277375,259877.484375
1.176831,122.301758,0.180779,259733.796875
1.177332,122.494072,0.137881,259902.359375
1.176871,122.235161,0.005550,259738.640625
1.177431,122.451813,-0.048938,259927.375000
1.176908,122.146820,-0.213698,259740.078125
1.177534,122.396957,-0.281730,259952.031250
1.176944,122.035980,-0.491514,259738.593750
1.177645,122.330978,-0.596498,259978.687500
1.176984,121.898605,-0.878572,259735.890625
1.177772,122.254585,-1.062503,260009.718750
1.177030,121.731636,-1.443264,259731.718750
1.177909,122.172798,-1.759346,260044.578125
1.177069,121.539787,-2.247382,259722.250000
1.178041,122.102821,-2.768334,260080.828125
1.177068,121.350685,-3.346829,259701.234375
1.178127,122.089867,-4.193645,260113.531250
1.176953,121.247375,-4.816626,259655.265625
1.178064,122.237579,-6.194149,260126.078125
1.176533,121.424576,-6.767025,259549.375000
1.177613,122.751358,-8.960114,260073.656250
1.175410,122.263641,-9.297274,259309.906250
1.176360,123.967476,-12.544224,259873.578125
1.172951,124.359589,-12.364300,258823.218750
1.173812,126.285881,-16.450909,259424.062500
1.168585,128.231293,-15.596353,257995.125000
1.169799,129.920975,-19.175150,258681.750000
1.163217,133.058960,-18.111309,257003.796875
1.164587,134.637024,-20.455557,257701.156250
1.157496,138.247299,-19.388334,255965.234375
1.158680,139.900314,-20.488647,256585.406250
1.151725,143.463257,-19.358490,254925.359375
1.152557,145.216309,-19.457338,255427.937500
1.146116,148.449417,-18.160854,253915.312500
1.146626,150.212967,-17.503170,254307.250000
1.140920,152.966660,-15.978942,252977.781250
1.141252,154.611740,-14.753058,253292.093750
1.136398,156.800262,-12.985403,252159.437500
1.136732,158.203812,-11.330187,252437.015625
1.132804,159.770767,-9.338256,251505.968750
1.133349,160.825607,-7.368328,251795.687500
1.130406,161.729294,-5.205064,251070.546875
1.131354,162.357635,-3.036046,251418.531250
1.129392,162.580597,-0.786699,250891.812500
1.130867,162.744781,1.460137,251329.125000
1.129840,162.288513,3.694212,250986.156250
1.131933,161.978989,5.895912,251538.156250
1.131759,160.859665,8.006433,251356.968750
1.134466,160.103958,10.040517,252028.109375
1.134969,158.362549,11.927450,251965.859375
1.138224,157.222427,13.682760,252745.796875
1.139233,154.907135,15.268231,252762.000000
1.142980,153.463226,16.640322,253646.765625
1.144325,150.631470,17.873463,253703.234375
1.148472,148.994843,18.752150,254681.703125
1.149928,145.732178,19.617802,254727.609375
1.154358,144.036926,19.866405,255782.718750
1.155681,140.472687,20.390589,255764.812500
1.160318,138.841827,19.819046,256888.687500
1.161238,135.200317,20.071226,256755.453125
1.166044,133.692917,18.462919,257943.703125
1.166224,130.381882,18.540257,257638.890625
1.171132,128.942368,15.827521,258870.437500
1.170228,126.547585,15.793254,258349.328125
1.174971,125.133812,12.392134,259551.453125
1.172946,124.049721,12.266062,258837.640625
1.176939,122.962669,9.131229,259876.218750
1.174362,122.780708,8.987717,259091.843750
1.177623,121.978966,6.520279,259959.812500
1.174956,122.273064,6.396331,259197.828125
1.177621,121.661240,4.604078,259917.484375
1.175143,122.147217,4.497792,259232.140625
1.177324,121.666389,3.238823,259825.734375
1.175169,122.187775,3.136402,259240.140625
1.176952,121.805435,2.256219,259727.531250
1.175158,122.286720,2.152911,259245.125000
1.176616,121.980804,1.536871,259644.750000
1.175171,122.390877,1.442656,259258.796875
1.176368,122.142830,1.019227,259587.171875
1.175238,122.474144,0.948125,259286.718750
1.176227,122.270988,0.668473,259558.562500
1.175367,122.531883,0.624540,259330.812500
1.176192,122.367462,0.445425,259558.062500
1.175552,122.573380,0.418794,259389.796875
1.176247,122.444824,0.299915,259582.109375
1.175782,122.610146,0.277102,259461.828125
1.176375,122.512032,0.190993,259627.156250
1.176052,122.644424,0.167711,259545.515625
1.176566,122.567459,0.105765,259689.875000
1.176359,122.669540,0.090660,259638.937500
1.176809,122.604675,0.057221,259765.593750
1.176686,122.679031,0.061526,259736.875000
1.177076,122.622192,0.058917,259846.328125
1.177006,122.675652,0.083515,259831.046875
1.177332,122.628067,0.102839,259922.765625
1.177288,122.670029,0.136360,259914.156250
1.177551,122.634918,0.161122,259988.140625
1.177515,122.671768,0.189770,259981.343750
1.177715,122.648544,0.208687,260038.359375
1.177676,122.681694,0.228745,260030.312500
1.177820,122.666061,0.243774,260071.453125
1.177772,122.692947,0.263263,260060.015625
1.177866,122.679489,0.284721,260086.484375
1.177806,122.697853,0.314254,260070.828125
1.177858,122.683640,0.348421,260084.781250
1.177789,122.695061,0.388176,260065.312500
1.177807,122.681900,0.428072,260069.343750
1.177728,122.690735,0.465861,260046.906250
1.177718,122.681908,0.496452,260042.984375
1.177630,122.691811,0.518360,260017.953125
1.177594,122.688553,0.529445,260007.171875
1.177496,122.699760,0.531449,259979.265625
1.177439,122.699333,0.526438,259962.156250
1.177330,122.708504,0.518082,259931.187500
1.177256,122.706459,0.509196,259908.953125
1.177144,122.710358,0.502154,259876.296875
1.177063,122.704704,0.497263,259851.515625
1.176954,122.703781,0.493635,259819.296875
1.176872,122.696617,0.488616,259794.234375
1.176770,122.695099,0.479138,259763.953125
1.176691,122.690926,0.462275,259740.062500
1.176596,122.692581,0.436407,259712.125000
1.176519,122.692688,0.401600,259689.281250
1.176429,122.696793,0.359764,259663.468750
1.176357,122.698547,0.314418,259642.250000
1.176278,122.701241,0.269635,259619.031250
1.176215,122.700340,0.229175,259600.500000
1.176152,122.698586,0.195283,259581.437500
1.176107,122.693726,0.168640,259567.500000
1.176065,122.688797,0.148341,259554.437500
1.176041,122.682579,0.131856,259546.687500
1.176024,122.677933,0.116153,259541.015625
1.176025,122.673813,0.098780,259540.859375
1.176034,122.671974,0.078334,259543.375000
1.176059,122.670578,0.054575,259550.687500
1.176091,122.669884,0.030524,259560.406250
1.176136,122.668144,0.007024,259573.687500
1.176188,122.665077,-0.009867,259588.531250
1.176246,122.659813,-0.021249,259605.296875
1.176307,122.652809,-0.021962,259622.781250
1.176370,122.643593,-0.014603,259640.343750
1.176434,122.635376,-0.002477,259657.843750
1.176486,122.625961,0.015473,259673.328125
1.176537,122.621269,0.030348,259688.000000
1.176588,122.616577,0.045224,259698.218750
1.176639,122.611885,0.060099,259697.453125
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.177106,122.422455,-0.091384,259827.671875
1.176535,122.550163,-0.055035,259671.937500
1.177021,122.433098,-0.105867,259803.562500
1.176515,122.534180,-0.076775,259664.406250
1.176920,122.448181,-0.090890,259775.421875
1.176519,122.520714,-0.074000,259664.078125
1.176818,122.467422,-0.083864,259747.375000
1.176527,122.515221,-0.090626,259665.906250
1.176734,122.487442,-0.103945,259724.343750
1.176532,122.513298,-0.127885,259667.203125
1.176674,122.499245,-0.146627,259707.828125
1.176532,122.508881,-0.178603,259666.500000
1.176632,122.503128,-0.189872,259695.640625
1.176520,122.502907,-0.208398,259662.531250
1.176593,122.503929,-0.201754,259684.312500
1.176495,122.499268,-0.204499,259654.812500
1.176551,122.507568,-0.188161,259672.421875
1.176459,122.501221,-0.184807,259644.421875
1.176508,122.515564,-0.171412,259660.375000
1.176416,122.506599,-0.174684,259632.171875
1.176458,122.524872,-0.174908,259646.421875
1.176358,122.511780,-0.187522,259615.765625
1.176390,122.533287,-0.194967,259627.500000
1.176281,122.515030,-0.204214,259593.093750
1.176307,122.539398,-0.203850,259603.468750
1.176191,122.516167,-0.197490,259566.812500
1.176225,122.543991,-0.180647,259579.843750
1.176113,122.516197,-0.157243,259543.593750
1.176169,122.548119,-0.128987,259563.390625
1.176063,122.516281,-0.100828,259528.796875
1.176143,122.553001,-0.075908,259556.218750
1.176039,122.516762,-0.056802,259521.593750
1.176138,122.558533,-0.042998,259555.250000
1.176029,122.515984,-0.033923,259518.625000
1.176145,122.561752,-0.025128,259557.859375
1.176032,122.510292,-0.014817,259518.937500
1.176171,122.559929,0.002928,259565.187500
1.176054,122.499268,0.026660,259524.453125
1.176219,122.555138,0.060873,259579.000000
1.176097,122.487305,0.097663,259535.671875
1.176286,122.553337,0.140633,259598.531250
1.176150,122.479523,0.177093,259550.453125
1.176361,122.557060,0.213545,259621.281250
1.176208,122.474709,0.235560,259567.281250
1.176449,122.561333,0.256776,259647.578125
1.176280,122.464867,0.261683,259587.703125
1.176557,122.557907,0.273006,259679.625000
1.176372,122.443619,0.270851,259612.953125
1.176688,122.544594,0.285350,259716.593750
1.176476,122.413551,0.285889,259640.171875
1.176822,122.527847,0.309736,259754.687500
1.176571,122.381752,0.310274,259665.109375
1.176950,122.513489,0.335138,259790.750000
1.176655,122.349968,0.319431,259686.734375
1.177074,122.498268,0.329520,259826.296875
1.176741,122.309608,0.280298,259708.046875
1.177214,122.471657,0.266618,259864.953125
1.176841,122.248634,0.177638,259731.140625
1.177373,122.423950,0.144656,259907.078125
1.176950,122.159187,0.020117,259754.078125
1.177543,122.352386,-0.022541,259950.046875
1.177062,122.038544,-0.181312,259774.375000
1.177722,122.257355,-0.234958,259993.265625
1.177180,121.882530,-0.441968,259792.718750
1.177919,122.136665,-0.528352,260039.828125
1.177319,121.681374,-0.811758,259812.515625
1.178152,121.984550,-0.970018,260094.140625
1.177490,121.419678,-1.358531,259835.390625
1.178425,121.795067,-1.641089,260157.859375
1.177694,121.083534,-2.148201,259859.750000
1.178738,121.572388,-2.631164,260232.593750
1.177919,120.676758,-3.248166,259882.875000
1.179074,121.348289,-4.064374,260318.421875
1.178110,120.256538,-4.757905,259893.843750
1.179353,121.218323,-6.140780,260405.343750
1.178073,120.015877,-6.830805,259856.875000
1.179336,121.401733,-9.124745,260451.031250
1.177335,120.428429,-9.625784,259684.062500
1.178525,122.306641,-13.171012,260357.125000
1.174994,122.410194,-13.128813,259216.593750
1.176155,124.530296,-17.792334,259960.796875
1.169949,127.034584,-16.892950,258271.296875
1.171547,128.696167,-20.920784,259102.640625
1.163696,132.653458,-19.929440,257119.328125
1.165327,134.162643,-22.491930,257909.859375
1.157105,138.439941,-21.562094,255909.046875
1.158348,140.085739,-22.731123,256560.187500
1.150498,144.101624,-21.704624,254691.750000
1.151227,145.904312,-21.789518,255178.906250
1.144091,149.430069,-20.529041,253503.859375
1.144404,151.268570,-19.805399,253853.171875
1.138149,154.208878,-18.251186,252393.890625
1.138249,155.927719,-16.920656,252653.109375
1.132959,158.230576,-15.070128,251414.296875
1.133066,159.689041,-13.279890,251634.531250
1.128799,161.315735,-11.165748,250617.765625
1.129162,162.395340,-9.037487,250857.500000
1.125986,163.312073,-6.725873,250069.046875
1.126831,163.927917,-4.381851,250382.734375
1.124747,164.122559,-1.967750,249817.156250
1.126209,164.234756,0.466538,250239.218750
1.125174,163.713287,2.876297,249882.687500
1.127351,163.311432,5.276422,250440.531250
1.127281,162.091446,7.569834,250271.984375
1.130169,161.202545,9.811081,250970.125000
1.130881,159.326004,11.882460,250945.750000
1.134395,158.013824,13.848453,251771.234375
1.135711,155.526688,15.611858,251849.421875
1.139784,153.877075,17.190464,252796.140625
1.141527,150.828812,18.585936,252937.046875
1.146044,148.965912,19.657534,253990.281250
1.147980,145.423035,20.663765,254140.359375
1.152805,143.507553,21.075380,255281.671875
1.154688,139.561523,21.721514,255384.078125
1.159738,137.765533,21.247477,256608.671875
1.161269,133.600159,21.633146,256600.125000
1.166501,132.055725,19.981449,257909.031250
1.167207,128.120422,20.265409,257698.500000
1.172547,126.830177,17.260620,259073.921875
1.171768,123.991638,17.448679,258547.640625
1.176955,122.869873,13.544255,259914.218750
1.174313,121.935707,13.259393,259028.156250
1.178862,120.999725,9.814198,260252.718750
1.175392,121.250961,9.486950,259242.062500
1.179182,120.485413,6.854133,260275.421875
1.175701,121.225929,6.617047,259313.140625
1.178780,120.603844,4.737859,260157.484375
1.175685,121.442909,4.571166,259322.437500
1.178153,120.943947,3.266279,260000.906250
1.175569,121.713814,3.130555,259312.109375
1.177535,121.317955,2.226164,259853.421875
1.175454,121.964333,2.102518,259302.015625
1.177021,121.650520,1.474319,259733.500000
1.175383,122.166786,1.366484,259300.921875
1.176638,121.914154,0.936516,259646.437500
1.175375,122.312744,0.854461,259313.328125
1.176390,122.107452,0.569167,259592.578125
1.175434,122.411247,0.513948,259340.718750
1.176262,122.246780,0.327468,259568.828125
1.175547,122.481171,0.288862,259381.656250
1.176230,122.354477,0.161862,259570.703125
1.175705,122.539589,0.128341,259434.562500
1.176277,122.444138,0.036210,259593.875000
1.175903,122.590126,0.006790,259498.562500
1.176392,122.515381,-0.056463,259635.578125
1.176140,122.625694,-0.072079,259572.343750
1.176564,122.561684,-0.102214,259691.000000
1.176403,122.640732,-0.094022,259651.593750
1.176767,122.583893,-0.090402,259753.468750
1.176665,122.640221,-0.059690,259729.093750
1.176968,122.593292,-0.032901,259814.031250
1.176899,122.638145,0.008121,259798.109375
1.177142,122.604622,0.041828,259866.734375
1.177087,122.644730,0.080213,259854.609375
1.177275,122.623550,0.110946,259908.062500
1.177225,122.659218,0.144220,259897.187500
1.177365,122.644806,0.174389,259937.250000
1.177316,122.672562,0.210110,259925.671875
1.177415,122.658737,0.248417,259953.546875
1.177364,122.676895,0.294297,259940.234375
